geoid,neighborhood_2021,totalPopulation,malePercent,age<18Percent,age>60Percent,white,black,asian,hispanic,foreignBorn,collegeAbove,poverty,unemployment,renterPercent,noCarPercent,medianIncome,noMove,housingCostPerc,comDriveAlone,comCarpool,comPublicTransit,comWFH,comTaxi,comMotorcycle,comBikeWalk,commute<10min,commute10-29min,commute30-59min,commute>60min
10,4,40935,46.88652742,22.31586662,20.14168804,4.108953219,66.60803713,7.678026139,13.91474289,40.25161842,19.88531785,11.62379303,33.71919001,35.13077446,23.42900815,75514.11765,94.26055643,31.27352941,48.5511469,4.629972983,38.72437358,2.876516396,1.387932405,0.238385337,3.088414473,2.416275772,21.10286899,37.96225592,38.51859932
100,0,358,57.54189944,6.145251397,19.55307263,47.76536313,25.1396648,15.6424581,7.262569832,31.84357542,59.54692557,34.07821229,38.98809524,58.2781457,88.0794702,118542,54.95750708,30.05,3.278688525,0,45.90163934,6.557377049,0,0,44.26229508,1.754385965,71.34502924,26.9005848,0
101,1,25349,45.52447828,17.01447789,35.78444909,34.89289518,4.812813129,48.15180086,8.99443765,43.56384867,50.2664028,7.552709922,44.77410967,24.85344542,14.08030085,99079.16667,92.42260403,22.98333333,65.98140865,6.855559528,16.99141938,5.800858062,0.482659993,0,3.789774759,6.888699118,35.41132935,30.24954929,27.45042224
102,1,36257,49.34219599,20.71599967,20.49259453,72.72250876,2.940121907,4.239181399,44.44934771,33.63764239,25.96164976,7.930415574,35.69358318,52.65873016,25.11904762,82622.30769,93.9039736,27.71923077,41.94475761,6.837655017,37.71702368,6.183765502,0.090191657,0.03945885,6.612175874,3.52099982,22.66418314,45.44853692,28.36628012
106,3,6332,54.02716361,16.91408718,14.5609602,61.33922931,5.180037903,9.128237524,32.73847126,24.16298168,64.81858948,9.690293742,23.29881657,62.87519747,53.31753555,120834.3333,84.89278752,23.46666667,6.767918998,2.344790834,59.76552092,15.08126832,1.438848921,0,14.068745,5.867587072,20.42673361,63.28835896,10.41732036
107,0,27291,48.03781466,9.640540838,18.10486974,72.73826536,5.554944854,15.59122055,6.786119966,14.22813382,83.8007175,10.76324114,26.24587392,60.38354966,79.08706431,143004.75,76.3120778,20.1625,3.032596042,1.443538999,43.58556461,21.5774156,2.415599534,0,26.93247963,6.702293476,56.4907593,31.32932532,5.47762191
108,4,31434,45.99478272,22.18934911,27.38754215,46.35108481,11.64344341,25.7364637,18.99853662,48.55252275,33.1061693,19.59022401,45.24482109,65.45975981,45.60853199,56804.5,93.2286808,30.05625,27.25291307,4.074105122,47.80786319,7.402129265,0.796378573,0.159275715,11.19121469,4.345464422,24.99547347,33.97609995,36.68296216
109,1,43161,48.04337249,19.30446468,25.80802113,87.23847918,1.19320683,5.120363291,12.72676722,19.12142907,40.18005363,5.78313253,39.43088305,19.17288226,8.231220032,109866.25,94.61294387,22.81875,57.99930806,8.367518411,23.12064449,8.135224633,0.607917758,0,1.319626353,1.904556948,29.5260128,30.6289342,37.94049605
11,4,33765,49.11891011,23.52732119,23.18377018,48.82866874,2.505553088,33.08159337,15.21397897,49.24033763,36.1027126,15.29271563,40.27115614,58.98187633,35.56325515,77831.45455,89.01367333,28.77727273,29.80589901,3.384679146,50.67348208,9.822477033,0.635490778,0.117427644,5.201353872,2.00689391,21.18728457,34.04059747,42.76522405
112,3,37518,49.42960712,12.60994723,14.2918066,78.56495549,3.081187697,3.971427048,14.65429927,26.49928035,62.98452133,9.311535065,21.44192498,81.87796649,60.35912392,107693.6154,82.34913095,24.98525641,11.23647932,1.887592789,51.16861082,19.52916225,0.835630965,0.101802757,13.95121951,3.716198408,23.1458542,60.17078699,12.9671604
113,0,19662,47.23324179,8.229071305,25.81629539,77.56586309,2.939680602,12.51144339,6.937239345,15.03407588,89.57956286,5.30776875,33.09415567,46.07444479,67.54248775,188760.75,75.82075856,19.2375,7.034909412,0.9898365,36.85373398,25.41758727,3.667697746,0,24.72823685,8.685863254,57.72010902,28.84227989,4.751747837
114,0,12918,49.01687568,8.143675492,15.11843939,69.182536,5.689735253,18.83418486,7.121845487,26.73788512,84.9106482,11.90413018,30.68134779,82.03290438,77.06466851,137939.6667,68.22985986,17.66666667,3.728902264,1.491560905,35.28719089,16.01465393,3.990579615,1.648567316,37.49836452,14.94002181,59.33946098,19.8940645,5.826452718
115,4,22111,48.83542128,19.02672878,18.0814979,40.30573018,35.81927547,12.79905929,23.38202705,32.16498575,31.83264505,13.00322826,38.21496599,56.8431824,23.29240215,78941.42857,90.54245823,25.11666667,43.46944979,4.772520012,38.94011551,5.87698855,0.81061911,0,4.934643834,5.059748089,27.05350414,32.33932608,35.54742168
116,2,53595,48.66685325,16.79074541,18.44575054,25.14040489,30.13527381,3.890288273,48.89448643,35.55182386,39.65002447,23.97528321,30.42557883,85.43998303,80.31613006,59099.14286,88.41180684,23.41428571,5.411897697,1.282323018,67.78649145,18.10442278,0.222551929,0.12010739,6.895577222,3.230815684,18.42298236,58.81033516,19.5358668
117,4,45605,45.54983006,28.54950115,20.23243065,26.95099222,48.42451486,3.782479991,28.24032453,31.48996821,24.67372737,23.32512371,42.35360494,67.7516499,43.65348882,49588.11111,90.8553985,26.16111111,42.97294076,4.768148766,39.69483848,6.085349863,0.750983431,0,4.637024675,5.527701974,16.34194326,34.21336549,43.91698927
118,1,32841,46.81038945,20.43177735,29.51189062,73.59702811,2.856185865,17.95012332,11.71097104,31.1592217,38.33181404,10.04711535,44.77138808,23.64674793,12.84630466,99646.75,93.02525656,31.725,59.52050289,8.274248958,21.42387252,7.682186975,0.102331701,0,2.265916234,6.072842439,27.8226445,29.5091053,36.59540776
119,2,39972,46.67517262,29.41559091,14.52016411,12.04593215,41.78174722,0.605423797,61.75322726,34.33403382,15.79483834,35.7627589,39.42291275,96.41075388,77.79240576,34685,92.05933238,26.4452381,12.49588735,3.355925512,69.7111272,5.685332631,1.82272817,0,6.310456011,2.337263657,17.23295891,47.85460127,32.57517617
121,4,36244,43.64308575,18.70102638,23.95430968,36.77574219,12.42964353,28.61163227,27.23209359,37.86833683,35.34336276,13.19580974,42.14252783,52.15148949,30.29789855,75962.875,89.37836787,25.8875,37.82504334,8.207761035,37.03827177,5.814108548,0.193359115,1.646886252,7.601013468,3.999716834,23.15588277,41.64660909,31.19779131
122,4,21306,46.08560969,19.37482399,22.9418943,4.327419506,60.41960011,17.647611,11.82765418,46.3672205,25.9807453,9.548411787,35.28751123,44.67167279,25.49928104,80292.66667,95.87974325,29.8,43.52653368,5.78660143,42.10575837,3.791870531,1.590139255,0,2.691004893,2.327628362,21.70171149,36.50855746,39.46210269
123,4,46999,48.65635439,26.76439924,20.56213962,74.53137301,3.144747761,9.800208515,11.18321666,47.45845656,41.33220029,16.06358948,40.8743291,63.09111166,39.58281753,61700.0625,90.91794128,29.546875,26.63688912,9.521807672,41.7130846,8.681029953,0.557015239,0,11.76037835,4.914259408,22.73564277,35.28023938,37.06985844
124,1,30915,48.9535824,19.27543264,30.88468381,73.55005661,4.198609089,5.27252143,24.91347242,18.30179525,28.55565465,7.672775807,43.20295777,24.48766933,13.0340396,89816.5,92.47325897,30.2875,59.53097277,6.749980714,25.34135617,3.849417573,1.303710561,0,3.10884826,4.71758665,31.05744544,32.60590501,31.6190629
125,0,3338,40.23367286,12.97183942,26.48292391,71.65967645,0.958657879,16.92630318,5.871779509,17.22588376,89.12805545,4.613541043,18.42374616,64.28992339,75.13258692,211979,82.09914321,21.15,5.770887166,0.559862188,48.8372093,16.19293712,9.689922481,0,17.87252369,7.656731757,39.92805755,49.12641316,3.288797533
126,2,26536,49.54024721,27.08019295,15.83886042,11.10566777,29.31112451,0.452215858,72.72007838,27.39297558,12.47987118,32.4974651,41.54985585,91.49386845,70.70234114,31704.5,91.66761785,31.90089286,18.76856879,3.360311443,59.23573404,2.776354882,0.768363897,0,14.32230304,4.604847208,28.7776607,33.31928346,33.29820864
127,2,42900,46.38461538,19.01165501,18.67132867,31.27505828,12.82750583,2.752913753,71.68531469,39.9044289,37.79964673,15.31182092,32.87444625,90.72702685,70.9704424,65717.66667,92.42477793,20.68333333,9.732474493,4.381964361,62.89435328,11.97987682,0.912125629,0,8.519441441,4.68992041,14.61460392,49.2495059,31.44596977
129,4,99879,50.26582164,18.60050661,22.18083881,39.35962515,4.420348622,24.63080327,51.79667398,58.56686591,30.18079925,13.15005403,34.70037228,59.63312952,50.71150639,65739.77273,94.41878836,30.88636364,19.14135451,4.958677686,54.12686487,9.337769668,1.373832779,0.068691639,10.47976817,2.509766781,26.16076714,46.79294424,24.53652184
13,0,16977,48.9780291,20.9342051,15.53277964,70.61907286,1.543264417,21.96501149,8.052070448,25.22824999,85.2861875,3.127761089,18.25641026,71.97282536,71.62648195,228546.5,84.03233649,17.225,7.140885249,0.625747676,42.08153124,17.53933928,6.874022269,0.312873838,23.86123125,3.883495146,44.80526727,44.20265595,7.108581632
130,4,58395,49.98886891,22.90607073,20.69184005,7.740388732,16.32502783,35.73764877,34.25807004,60.8973371,24.46912774,15.36182672,36.28358595,74.72842306,50.3760296,59794,91.67113896,29.95714286,26.16272448,4.153536581,56.03857398,3.808041308,0.865636509,0,7.623675918,3.082570256,20.55178402,36.2922324,40.07341332
131,4,28802,50.77077981,20.55412819,25.37670995,25.86278731,26.80022221,28.60565239,15.07534199,52.26720367,44.59805176,9.560290764,36.97407565,45.1025978,26.90791469,85704.4,92.37338769,30.72,38.41570545,5.943014285,39.57680849,10.26659537,0.580551524,0,4.81246658,2.34102324,26.81535711,32.08478761,38.75883204
133,4,35762,53.39186846,25.98568313,17.53257648,51.8427381,7.507969353,26.2457357,16.87825066,37.61254963,47.2336193,15.48125461,36.90824079,65.6820365,52.4415626,66122.625,90.64287348,29.79375,18.61204758,3.956491317,50.73468609,15.36797914,2.366261688,0,8.224667642,4.644870349,20.24051109,47.62119504,27.49342352
134,4,24167,49.7537965,19.93213887,23.86311913,56.30405098,8.292299417,18.67836306,24.65759093,40.00910332,48.77305711,8.528037383,32.33331636,56.63035875,42.35035475,84507,88.31943798,23.73125,27.92003965,4.353213283,47.07583017,10.77977862,1.561209318,0.115645135,6.434825706,3.731136006,23.83112675,47.63447829,24.80325896
135,4,38907,49.23792634,24.32724188,22.7902434,51.32238415,9.186007659,25.28850849,16.13848408,39.49160819,47.27774753,12.16295272,37.14550755,47.76019113,26.04897715,76974,91.19924159,27.65555556,38.27331487,6.117266851,38.90812558,7.652354571,0.005771006,0.126962142,7.023314866,6.136732908,24.9343832,36.98912636,31.93975753
136,2,34856,48.29871471,24.66433326,17.93378471,13.03936195,19.50309846,2.034083085,82.28999311,44.93344044,15.61730262,22.97743209,36.11922636,87.78875054,69.27436668,41761.83333,92.27703327,31.4,16.07368865,2.411756434,64.96976515,5.878216847,0.900014063,0,9.766558852,2.233676976,18.69116988,39.01090692,40.06424623
137,0,24271,49.20275226,10.40748218,22.32705698,67.78047876,10.91425982,14.5029047,14.01260764,22.91211734,70.41390728,10.84321647,34.81844407,71.5379655,75.30227309,110521.25,80.25039383,26.12916667,3.966942149,1.141998497,29.87978963,23.0353118,3.223140496,0,38.15176559,7.965638422,49.13119875,31.7844592,11.11870363
139,4,28918,47.87675496,20.41980773,23.28307628,2.147451414,90.48689398,1.431634276,6.61179888,38.09392074,30.34636008,5.445492845,36.26157262,20.18708858,16.13350271,101772.4545,95.42454141,28.21818182,51.94721366,6.13928136,30.05092161,6.827798896,1.900595281,0.179301442,2.359606971,1.747363559,23.30074667,38.38041721,36.57147256
14,4,84320,48.99549336,19.95018975,24.24928843,66.54530361,3.943311195,14.92765655,19.53273245,32.61859583,49.89326261,11.21015764,36.34270916,61.07995419,45.62351352,88790.25,91.0459426,23.84232804,20.92751751,4.207859307,50.06706742,14.37726663,0.275721596,0.293109444,9.064036962,4.464751958,20.99796925,38.36959675,36.16768204
140,0,29394,45.1860924,17.96284956,21.00768864,78.46839491,1.000204123,13.41090018,12.04327414,28.19963258,78.82070864,8.8366113,25.39727468,83.88793897,77.52203078,119685.8333,73.98441272,22.65,5.111821086,1.698335295,39.2971246,10.92427555,3.716159408,0,39.10655232,15.5612887,39.42864334,39.22099169,5.789076265
141,0,40345,43.3411823,15.37737018,24.44912629,84.04015367,1.69537737,10.6233734,6.122196059,19.9429917,82.75514066,7.171907549,28.42902826,62.85459746,71.21020303,142139.4,78.49508445,20.43,5.936150394,1.155898044,44.52959607,21.72495554,2.642052672,0,23.41434499,3.802672148,49.78633634,36.97192622,9.439065289
142,0,32141,46.44223888,14.01636539,25.22634641,78.56009458,2.016116487,12.96474907,6.90084316,25.90149653,82.3510873,6.896211847,33.0167281,66.24211197,73.16621317,147507.8,81.00187852,21.17,5.659412467,2.841070515,39.35450878,21.80805728,4.79572703,0,24.40479573,4.374682073,48.25230725,42.039096,5.333914686
143,3,33112,43.40420391,16.46230974,27.81468954,62.01075139,7.821937666,16.8065958,9.624909398,24.06076347,82.76109537,12.66610292,31.11039863,58.36929628,66.49404454,141986.6667,86.50834834,19.73333333,5.758928571,1.830357143,49.39732143,17.75111607,3.186383929,0.731026786,20.44642857,5.013908678,39.0935613,50.17301038,5.719519642
144,0,12831,48.82705947,8.82238329,20.10755202,56.7531759,1.48858234,35.6792144,8.22227418,39.27207544,66.6700181,14.25132403,31.11337062,86.58178257,84.00261182,115140,81.98085073,21.43333333,3.215392562,4.455061983,46.95247934,21.82334711,1.31714876,0,22.23657025,3.171456888,54.36075322,39.09811695,3.369672944
145,3,24301,51.2489198,18.60828772,6.300152257,52.71388009,4.057446196,32.92457101,9.987243323,37.2783013,78.33129747,5.970887798,15.82079104,76.04864293,57.75467043,151132.8571,78.43346267,20.70952381,9.37376661,0.32232601,64.91908959,20.54992764,0.151295882,0.105249309,3.861334035,2.036761053,42.30004968,46.80410664,8.85908263
146,3,8382,54.4380816,12.18086376,11.14292532,39.73991887,3.233118587,34.44285373,25.85301837,47.45884037,54.44615385,8.914081146,24.63748836,87.87276342,62.16983811,92060.6,79.6383934,24.23,10.92301491,1.753325272,57.59774285,15.27609835,1.652559452,0,12.09189843,3.020932445,32.96860133,53.49666984,10.51379638
147,2,28368,50.25380711,26.84010152,15.41173153,15.42230682,31.82106599,0.687394247,72.62760857,29.8857868,15.78238167,32.7006566,40.54326417,88.82011985,70.40966696,33072.8,90.92046023,33.56,17.14037961,6.474612198,60.84401195,4.58618364,1.300703343,0,9.528856345,5.452893063,22.47803696,39.13965465,32.92941533
148,0,22062,50.15864382,9.065361255,23.32064183,36.33850059,4.387634847,49.12065996,12.47846977,44.39307406,48.05739514,14.69041248,36.14081996,86.06261288,86.02247642,59069.5,85.61345616,25.5,5.187610174,0.982120373,46.32754134,13.05296735,2.484680601,0,31.167632,3.774860012,44.41977216,41.74551072,10.05985712
149,4,40543,48.20067583,22.10492563,28.15035888,63.40921984,3.384061367,25.55311644,7.406950645,48.75810867,40.58133035,16.09419788,41.47191219,53.81755594,38.9535284,76822.23077,93.6861214,26.98928571,26.69299903,5.455378098,47.27231095,10.15513195,0.675482283,0,8.998797871,3.835616438,23.12838484,35.87766805,37.15833068
15,1,23745,44.9526216,18.26910929,34.92524742,61.70562224,1.335017899,26.54453569,14.03242788,30.17477364,48.82717415,6.371928047,45.36661154,23.99644935,15.24805208,100681.8,91.56718313,24.35,56.14307932,9.90150337,22.0632452,9.663037843,0,0,1.689994816,3.890737978,30.59795708,35.90037874,29.6109262
150,1,11470,47.64603313,15.33565824,35.81517001,81.93548387,3.461203139,7.585004359,6.782911944,50.74106364,50.41313209,9.424035444,43.64004044,52.59917921,29.54856361,105050.4,87.1268821,28.91,43.16770186,8.482142857,28.92080745,11.72360248,0,0,7.181677019,3.518029903,27.90237467,33.83905013,34.74054529
151,3,35162,46.03264888,17.37955748,27.71173426,58.43239861,13.38945452,10.44309197,27.68045049,24.07144076,62.46755173,18.18392335,35.54760055,68.97904076,78.45570271,111000.5,87.43908417,19.7625,4.173994607,2.157345527,58.4710986,22.2652128,1.213506859,0,11.59573221,0.950226244,31.65912519,52.02111614,15.36953243
152,2,23847,47.33509456,19.09674173,16.93714094,23.21885352,32.24304944,5.522707259,50.58078584,34.87231098,29.9528161,26.71351033,35.98277609,94.26811937,79.83183325,40588.75,88.95939086,24.27916667,5.414693044,1.383858085,63.43456859,15.81684778,0.325067335,0,12.66833844,6.233451015,26.69902913,52.9788173,14.08870256
153,2,11753,44.93320854,27.74610738,18.87177742,22.36875691,27.80566664,1.1486429,73.7088403,33.99982983,24.90591398,29.31254792,40.28644029,95.64560785,64.5607853,41135,95.44349939,24.25,15.84541063,2.608695652,61.352657,5.507246377,1.15942029,0,11.69082126,5.342535787,14.62167689,45.32208589,34.71370143
154,1,2278,53.55575066,27.21685689,19.88586479,73.96839333,7.374890255,17.07638279,7.682177349,25.5048288,41.14211551,4.585537919,36.06271777,35.74244415,20.49934297,97981,95.8032491,23.55,40.40307102,5.47024952,39.25143954,12.66794626,0,0,2.207293666,10.87912088,26.7032967,13.73626374,48.68131868
155,1,46698,47.97421731,23.81044156,27.39946036,65.71373506,15.00492526,11.59792711,7.726240953,29.36742473,41.93745233,5.809119739,39.99726739,25.9252417,17.22396699,101123.5789,94.8831483,27.4128483,43.62106276,12.53185862,30.65640779,8.401057947,0.187545083,0.048088483,3.731666266,3.947921042,23.86602268,33.5100798,38.67597648
156,1,33869,50.02804925,24.87230211,19.48389383,40.37910774,28.93206177,11.12521775,37.57713543,28.71947799,26.51321398,16.7917198,38.79457027,37.02196138,23.93979553,79437,93.46594298,30.575,49.82889351,8.9310877,32.25525062,3.925384151,0.832047239,0,3.395289539,2.13018578,35.5636262,24.79396564,37.51222238
157,1,34300,50.6122449,22.83673469,20.18075802,64.68804665,1.370262391,13.62682216,31.50437318,39.16034985,26.87982544,9.98003992,35.08045476,44.41779909,22.97717382,85175.28571,91.93368545,27.49285714,39.9864557,8.489810996,39.50624885,5.011389522,0.868066244,0,5.534691867,2.488819755,27.19554086,41.86920734,28.44643204
158,0,10230,49.19843597,12.12121212,27.39002933,84.81915934,1.661779081,4.58455523,8.572825024,16.67644184,82.65923378,6.753482738,25.20218579,62.6847714,74.45857683,150332,80.60749975,17.25,5.892007221,1.641227638,40.32496307,23.65009027,5.005744297,0,21.08977515,6.685296647,39.93981083,42.94926913,10.42562339
159,2,42674,45.25472184,28.53025261,13.25397197,16.89787693,34.02540188,0.794394713,70.1855931,26.38608989,13.41578327,40.6711062,45.70604103,90.9775914,76.14991482,30098,93.40846671,33.84166667,13.01754629,4.24439975,63.36777863,7.559470144,0.332894098,0,9.51522297,4.546477605,18.37347138,45.532298,31.54775302
16,1,46171,48.4481601,18.45097572,28.93807801,43.93450434,3.597496264,42.44872322,13.88317342,40.95427866,43.16375427,8.161648177,39.25158824,32.34355828,10.3803681,95833.27778,91.70617154,29.44166667,45.29409068,11.73153624,28.31797552,8.953376427,0.178792463,0,5.001604548,3.721047331,27.83484391,37.9204431,30.52366566
160,1,43681,48.55200201,20.36583412,26.2448204,72.05650054,0.986699022,11.73279,22.1400609,37.73265264,35.92756814,7.397368177,36.09231547,42.30058109,22.88034865,93226.375,92.89842341,25.86875,42.09305628,5.675202348,39.39508686,6.541392531,0.132531831,0.293463341,4.657547214,3.332489238,25.96100279,39.86832109,30.83818688
161,0,1354,55.9084195,2.215657312,29.394387,71.19645495,1.550960118,18.31610044,5.686853767,26.21861152,81.90916089,6.213017751,19.71299094,64.68609865,80.04484305,115901,87.81388479,28.175,1.651186791,0.309597523,22.1878225,25.59339525,0,0,49.74200206,22.19140083,57.00416089,14.97919556,5.825242718
162,0,4494,48.82064976,6.497552292,30.17356475,70.51624388,3.226524255,20.51624388,10.16911437,33.37783712,84.6516241,4.467894028,22.77909739,74.46030004,86.79107208,145693.6667,83.39285714,22.43333333,1.845280341,1.064584812,29.55997161,18.31085877,5.145493258,0,44.07381121,14.81320591,51.39009557,26.93310165,6.863596872
163,0,7989,55.78921016,9.588183753,30.2666166,73.71385655,5.006884466,16.05958193,8.023532357,37.45149581,82.32213007,7.435223432,36.74616228,57.28862974,67.46841594,190516.3333,83.33123821,19.55,1.045692203,0.704705615,45.30575131,13.79859059,4.796544669,0,33.53034781,9.757383966,51.95147679,35.2056962,3.085443038
164,0,8529,43.93246571,7.069996483,13.68272951,64.4037988,2.591159573,26.86129675,8.969398523,33.59127682,85.53986467,8.474789388,20.19605379,71.90569745,90.87535473,169998.3333,79.62062833,19.7,2.438614194,0.723175244,38.09283552,13.45442314,1.849983182,0,43.44096872,9.483093665,56.60707346,29.16828605,4.741546832
165,4,57361,50.98237478,28.31366259,23.09931835,71.23481111,5.908195464,13.93106815,7.839821481,39.65935043,48.708577,15.65011406,42.18648171,66.35404455,42.99403639,71896.33333,91.63661556,29.04656863,27.44571202,8.056204026,41.33374444,9.417257631,0.775227943,0.066070563,10.73426419,4.731339655,27.05081449,39.32409434,28.89375152
166,0,38346,47.29306838,10.78860898,17.01611641,50.31815574,15.56616075,16.23637407,20.11943879,27.87774475,71.28078818,22.25170312,45.09500473,78.933419,76.76491848,85848.875,65.91912925,21.65535714,6.30525826,0.546765938,38.79711494,19.61377385,0.48278269,0,33.69590507,14.84804631,36.88856729,39.66714906,8.596237337
167,2,47566,48.20039524,27.32413909,14.33587016,9.859984022,44.53180843,0.643316655,57.79127949,29.66404575,14.21031399,32.89775138,39.70930878,89.37047288,70.514104,33899.5,94.02045633,33.69722222,19.63936563,3.633499891,57.23984358,5.333478166,1.439278731,0,12.0301977,3.46528973,26.41996558,43.20711417,26.90763052
168,2,54828,45.42022324,29.19858466,15.07441453,16.03560225,34.19238345,0.640183848,69.58670752,27.23790764,12.44198764,43.68344583,48.37462834,95.30936659,75.41208119,29043.57143,93.25803361,29.50892857,11.91551023,3.059689015,64.55442234,4.681491389,1.003176726,0,12.13286518,5.162836929,22.31772204,45.48324855,27.03619248
169,2,56086,47.35584638,28.91452412,13.97496701,15.74546233,42.11567949,1.050172949,65.77220697,44.50130157,16.1939189,31.19188807,38.0146617,95.2843055,73.52077214,41465,90.3639521,35.43547009,14.88288121,2.046106842,68.47977039,6.508656606,0.87954819,0,6.633645033,3.258070905,17.50841751,49.5147554,29.71875619
17,2,85630,46.04577835,29.87971505,10.12378839,48.46665888,33.8491183,3.164778699,18.34520612,16.19175523,40.60083685,29.18721953,32.88588454,79.54720145,66.35804626,66916.47368,89.03763307,30.03882353,12.5539635,1.705643987,54.24689462,14.41057287,0.405222873,0.264851551,15.76661281,4.722119074,22.23666295,53.72880307,19.3124149
170,0,26225,48.67111535,10.30314585,14.12392755,66.11630124,3.515729266,18.48617731,11.95805529,27.72163966,87.36505785,4.962347944,17.32320231,67.80508717,87.22492141,151930.5,78.49155549,21.6375,5.017521504,1.030052034,34.48019539,16.59764256,2.352129128,0,39.16321546,7.066462949,59.98217469,27.10720652,5.844155844
171,4,50759,48.55690616,17.40972044,25.74321795,28.09156997,1.47757048,58.54134242,15.14411237,60.60994109,29.24096167,14.7778133,41.43021158,53.18520993,31.20057913,69958.57143,92.90233019,34.25,33.98305457,10.66772027,35.27371702,6.980113262,0.280960534,0,12.53347381,4.011515409,28.74132805,38.08579924,29.16135731
172,1,23189,48.32894907,25.03773341,22.51067316,70.01164345,5.851912545,12.96304282,17.91366596,30.07460434,31.89383432,9.961603175,42.71030114,29.97461929,14.80964467,96169.5,93.45668263,27.10333333,51.44114873,9.600670789,27.97400692,6.393459805,0.848967613,0,1.823708207,3.683798007,30.94838204,31.07154854,34.29627141
173,2,56258,54.53091116,25.66746063,11.07220306,21.83689431,5.311244623,8.836076647,85.80290803,64.38906467,10.1943985,14.68523937,28.41018804,77.03592102,58.03663468,66583.23077,92.64312079,35.2152381,12.29946524,5.419121905,68.4287612,2.707857897,0.068122211,0.112401649,10.35457611,2.405125333,17.29449657,47.27979275,33.02058535
174,2,36349,47.34105477,25.9319376,12.34972076,27.92924152,18.00599741,12.89994223,60.10069053,42.87325649,23.38253435,27.73458037,33.90734641,95.84530558,66.1178846,42221.42857,88.55807224,30.79642857,18.93323246,3.568501356,59.09463464,5.743647941,1.588802724,0,10.66767543,6.775919732,19.73244147,37.45150502,36.04013378
175,1,31926,48.83793773,22.25458874,27.3789388,41.43644678,3.774353192,42.83969179,16.28766523,39.49132369,48.42293282,7.497018766,36.63826794,31.37988001,12.71193809,93026.66667,93.82998317,24.71666667,51.23244103,8.262655712,28.86297376,8.010866684,0.271667108,0.125894514,2.498012192,1.743139091,28.23597205,37.70798819,32.31290067
176,1,21333,49.97421835,19.0784231,27.17854966,82.57160268,0.975015235,8.104814138,13.32677073,16.91745184,32.54783614,7.083176868,37.74415716,28.63226453,14.70440882,104364.2,94.83206576,29.87,53.79135357,8.382941349,29.05240558,6.128623012,0.292768615,0,1.844442276,3.721800603,31.12589666,30.66846866,34.48383408
177,2,40043,48.97734935,24.75089279,16.62462852,11.06810179,71.13103414,1.198711385,22.2211123,27.70521689,23.1750019,27.34288864,42.5531234,81.80902498,67.33816814,51879.8,94.50116425,31.68,16.45977851,1.563831082,68.13922356,6.243154436,0.553730072,0,6.516976999,2.485721703,18.2113188,51.12279335,28.18016615
178,1,21177,49.3743212,31.63809794,22.58110214,85.17259291,2.795485668,5.227369316,8.820890589,29.38093214,40.32776602,17.66350711,39.3220563,56.23989416,35.35205057,72847,92.3065806,32.42222222,29.44457631,7.180156658,33.69333017,9.316401614,0.344172798,0,18.81082364,7.158748855,37.67831436,28.79204293,26.37089386
179,3,22149,47.78996794,13.95548332,18.05047632,53.33423631,8.149352115,15.12483634,28.98550725,35.59980135,55.09136881,15.62671546,29.83272802,83.75073371,59.79260419,86766,87.41485714,27.85,13.89650303,1.794168951,56.9897832,18.37361907,0.290721821,0.390397874,7.633524379,0.976900377,16.07815203,62.75567315,20.18927445
18,2,60003,48.97588454,26.74366282,13.6326517,9.696181858,15.21757245,3.913137676,79.04938086,43.17784111,13.68083316,27.7286284,35.02213262,96.08605004,71.68309325,41513.63636,92.29059568,32.14909091,12.57960466,3.605987925,67.02505996,7.517988587,1.583822678,0.095112067,7.37738814,4.20765516,17.42979789,41.35664461,37.00590234
180,4,25905,45.75564563,23.75603165,20.2895194,31.34530014,7.797722447,28.34587917,39.03107508,39.59467284,26.30419661,11.84073057,38.59657702,38.21546596,20.87243886,74632.83333,90.26158824,28.18333333,36.8861024,4.832810867,44.93207941,7.819575061,0.696621386,0,3.631138976,3.277914226,16.28566031,44.30379747,36.132628
181,3,70936,48.39855645,21.46018947,15.49283862,72.15518214,5.458441412,9.020807488,14.3608323,17.58345551,79.87854327,5.27635699,22.05556532,57.57638458,53.27953652,161849.3684,85.47921188,20.33684211,7.515039783,1.431205123,54.33485348,25.3565884,0.533669707,0.133417427,9.914127693,3.688537909,19.13164993,61.11923564,16.06057652
182,2,30824,49.22138593,24.179211,19.46210745,8.78211783,39.2973008,20.32507137,38.75551518,31.53386971,29.96876775,21.03923233,35.3290906,80.56711963,67.15890346,56112,91.74138901,25.89,18.5476173,2.437770761,65.34253616,5.301417138,1.710845143,0,6.659813496,1.876405366,13.94122664,38.56710863,45.61525936
183,4,14950,51.35785953,19.33779264,24.8361204,46.66220736,9.357859532,7.685618729,52.49498328,25.39799331,26.96907947,13.66267331,36.43454944,76.1095373,44.5860875,55571.66667,92.50774828,26.4,29.68796434,6.077265973,51.29271917,6.077265973,1.17384844,0,3.833580981,4.74608448,24.96440437,27.28998576,42.99952539
185,4,29648,48.50242849,20.61521856,20.58148948,38.64678899,16.25067458,8.961818672,47.61872639,28.53143551,33.84752022,12.55530025,34.59641624,74.19186653,41.86652763,69987.11111,92.65158247,28.18888889,29.12029489,3.927128376,52.62635571,6.415254838,0.446586801,0,7.251719005,2.45417361,25.20072716,33.35858203,38.98651719
